"subject_id" "activity_type" "timeseriesBodyAcc-Mean_X-axis" "timeseriesBodyAcc-Mean_Y-axis" "timeseriesBodyAcc-Mean_Z-axis" "timeseriesBodyAcc-Stdev_X-axis" "timeseriesBodyAcc-Stdev_Y-axis" "timeseriesBodyAcc-Stdev_Z-axis" "timeseriesGravityAcc-Mean_X-axis" "timeseriesGravityAcc-Mean_Y-axis" "timeseriesGravityAcc-Mean_Z-axis" "timeseriesGravityAcc-Stdev_X-axis" "timeseriesGravityAcc-Stdev_Y-axis" "timeseriesGravityAcc-Stdev_Z-axis" "timeseriesBodyAccJerk-Mean_X-axis" "timeseriesBodyAccJerk-Mean_Y-axis" "timeseriesBodyAccJerk-Mean_Z-axis" "timeseriesBodyAccJerk-Stdev_X-axis" "timeseriesBodyAccJerk-Stdev_Y-axis" "timeseriesBodyAccJerk-Stdev_Z-axis" "timeseriesBodyGyro-Mean_X-axis" "timeseriesBodyGyro-Mean_Y-axis" "timeseriesBodyGyro-Mean_Z-axis" "timeseriesBodyGyro-Stdev_X-axis" "timeseriesBodyGyro-Stdev_Y-axis" "timeseriesBodyGyro-Stdev_Z-axis" "timeseriesBodyGyroJerk-Mean_X-axis" "timeseriesBodyGyroJerk-Mean_Y-axis" "timeseriesBodyGyroJerk-Mean_Z-axis" "timeseriesBodyGyroJerk-Stdev_X-axis" "timeseriesBodyGyroJerk-Stdev_Y-axis" "timeseriesBodyGyroJerk-Stdev_Z-axis" "fourierseriesBodyAcc-Mean_X-axis" "fourierseriesBodyAcc-Mean_Y-axis" "fourierseriesBodyAcc-Mean_Z-axis" "fourierseriesBodyAcc-Stdev_X-axis" "fourierseriesBodyAcc-Stdev_Y-axis" "fourierseriesBodyAcc-Stdev_Z-axis" "fourierseriesBodyAccJerk-Mean_X-axis" "fourierseriesBodyAccJerk-Mean_Y-axis" "fourierseriesBodyAccJerk-Mean_Z-axis" "fourierseriesBodyAccJerk-Stdev_X-axis" "fourierseriesBodyAccJerk-Stdev_Y-axis" "fourierseriesBodyAccJerk-Stdev_Z-axis" "fourierseriesBodyGyro-Mean_X-axis" "fourierseriesBodyGyro-Mean_Y-axis" "fourierseriesBodyGyro-Mean_Z-axis" "fourierseriesBodyGyro-Stdev_X-axis" "fourierseriesBodyGyro-Stdev_Y-axis" "fourierseriesBodyGyro-Stdev_Z-axis"
"55" "10" "WALKING" 0.272547425471698 -0.0219039016041509 -0.119449471415094 -0.475242037390566 -0.314691691716981 -0.647842771886792 0.93399688754717 -0.272895162075472 0.0434029854716981 -0.974297629811321 -0.942816613962264 -0.938569147358491 0.101225818245283 -0.000597793073207547 0.00168750803207547 -0.55435319154717 -0.477659096867925 -0.81407499509434 -0.0302174977698113 -0.0569093980415094 0.0706468516373585 -0.637868273396226 -0.656739421509434 -0.54101620425283 -0.0902701355571698 -0.0424833073613208 -0.0602377226981132 -0.632907693396226 -0.774358200943396 -0.570076822471698 -0.515894982716981 -0.374708185586792 -0.711536351886792 -0.461088228494528 -0.327973921192453 -0.641952527169811 -0.589592837735849 -0.518349520543396 -0.798170340377358 -0.557648510660377 -0.468323272692453 -0.828511435660377 -0.555623987509434 -0.672047614339623 -0.472534159516981 -0.665021328301887 -0.650490479622642 -0.608584746603774
"56" "10" "WALKING_UPSTAIRS" 0.275325680808511 -0.0150894371851064 -0.118049828957447 -0.970061154893617 -0.914691734255319 -0.920489628085106 0.799964062978723 0.109424915670213 0.0513453881791489 -0.968550421489362 -0.958206456170213 -0.94356836106383 0.0732616981857447 0.00270804423404255 0.0084265057406383 -0.964710991276596 -0.937856636808511 -0.956026974680851 -0.0364408411610638 -0.0891340904495745 0.0902461525957447 -0.948198138297872 -0.93681891106383 -0.923408986382979 -0.0997431508085106 -0.0395505644923404 -0.0451101724548936 -0.936973064255319 -0.956775976170213 -0.948077435744681 -0.965993840638298 -0.920648375319149 -0.930549866595745 -0.972075274893617 -0.916816610212766 -0.920783204680851 -0.965868948085106 -0.939525065106383 -0.951117834468085 -0.966684496808511 -0.940419704893617 -0.959637527021277 -0.926919400851064 -0.93709597 -0.915905808510638 -0.955426994893617 -0.937279079361702 -0.933686549787234
"57" "10" "WALKING_DOWNSTAIRS" 0.279054071052632 -0.0135618536105263 -0.108141057578947 -0.981283861842105 -0.921321087631579 -0.918509673947368 0.926554786052632 -0.101959145263158 0.0487521367394737 -0.985650296578947 -0.968875395 -0.936637007368421 0.0731913899736842 0.00312145857684211 -0.00550063051315789 -0.973632076578947 -0.944839280263158 -0.959261601578947 -0.0281588372552632 -0.0784965025605263 0.0963497988157895 -0.947182636315789 -0.939413238947368 -0.950422783157895 -0.101473251947368 -0.0330938594736842 -0.0542091554157895 -0.940584887105263 -0.958491320526316 -0.964796878421053 -0.976663690789474 -0.927015554473684 -0.933414447894737 -0.983530838421053 -0.92276847631579 -0.916712746052632 -0.973995966052632 -0.947614792105263 -0.954669048421053 -0.975681386315789 -0.945670936578947 -0.962466218947368 -0.928935849473684 -0.938208360526316 -0.94578202368421 -0.953166378947368 -0.940826396315789 -0.956704529736842
"58" "10" "SITTING" 0.284669820851852 -0.0164952648345 -0.113037557240741 -0.190612474944444 0.0697762066944444 -0.513913056296296 0.910224987592593 -0.123463978388889 0.0239643947222222 -0.972754759444444 -0.952708995740741 -0.957986604814815 0.0914825346925926 -0.0109612105314815 -0.00638340145740741 -0.134989305742593 -0.0823058831388889 -0.649559588888889 -0.0442468348109259 -0.0685449951592593 0.0783960466851852 -0.490576489425926 -0.444236677037037 -0.411060374074074 -0.101809993594444 -0.0388909262666667 -0.0417700026666667 -0.359953976925926 -0.561089278518519 -0.248140924061111 -0.159518722925926 0.02671677425 -0.533034001296296 -0.207745224981481 0.0233739032968519 -0.542771537592593 -0.176183024575926 -0.163892810203704 -0.624327321666667 -0.170536574727778 -0.0550775188944444 -0.673289787407407 -0.354650010555556 -0.463510472777778 -0.262354755296296 -0.534675232407407 -0.437875717037037 -0.523972936296296
"59" "10" "STANDING" 0.263068803863636 -0.0155515138227273 -0.119181004431818 -0.782609176818182 -0.717085195431818 -0.8378238125 -0.139811445909091 0.717885258863636 0.119629670709091 -0.947546383181818 -0.966914687727273 -0.963338405 0.0939456527954545 -0.000361948237272727 0.00908319021613636 -0.808643745681818 -0.768633133045455 -0.886090702045455 -0.0144342749502273 -0.0775206378636364 0.146946843477273 -0.858784363409091 -0.858796513863636 -0.818642389545455 -0.107256019606818 -0.0464695860636364 -0.0700793037136364 -0.836020133409091 -0.876532115 -0.790885106295454 -0.788650947272727 -0.731584789465909 -0.848213124090909 -0.780474492318182 -0.727265946129545 -0.844803550681818 -0.820070019318182 -0.785486887363636 -0.876839943863636 -0.813861428863636 -0.765645780759091 -0.893882176363636 -0.822086786363636 -0.861274316363636 -0.788631715 -0.870654585227273 -0.858426324090909 -0.846587147954545
"60" "10" "LAYING" 0.269229213224138 -0.0230257561744828 -0.108421499982759 0.240015238244828 0.238133321606724 -0.423757511206897 0.937360370862069 -0.215138135603448 -0.00156850051448276 -0.949627048275862 -0.906110772931034 -0.935522869137931 0.0762470202931034 0.0399801587765517 -0.00574231509827586 0.0425581687827586 0.0887184259413793 -0.594741849482759 -0.0779912555793103 -0.0688263855586207 0.0608325844639655 -0.36755234087069 -0.428524469137931 -0.243155924084483 -0.077851788287931 -0.0674444835181034 -0.0615880462137931 -0.280838167413793 -0.515945815689655 -0.119992317394828 0.136156904706897 0.184185870434483 -0.45749275362069 0.276055321948276 0.186714852913793 -0.45220610862069 -0.00741301238965517 -0.0202097120965517 -0.559368155689655 -0.000745290120689654 0.133998161141379 -0.628774302931035 -0.194715040203448 -0.399522836896552 -0.0591394341327586 -0.424966261677586 -0.453762957068966 -0.384902883965517
"61" "11" "WALKING" 0.274923614644068 -0.0164551786677966 -0.108100777355932 -0.981969459830508 -0.918506452711864 -0.917499734949152 0.594933066101695 0.171889525372881 0.360469522079661 -0.974547698644068 -0.950224840338983 -0.940477329322034 0.0788137833220339 0.00865612261576271 -7.23486493220338e-05 -0.987299628983051 -0.974943966949153 -0.980312089152542 -0.0338101897050847 -0.0703043639661017 0.0855543689491525 -0.976601713728814 -0.950969850508475 -0.950618952372881 -0.0990822119152542 -0.0406958751508475 -0.0548045260813559 -0.984258832542373 -0.981958935423729 -0.986048690338983 -0.983020465423729 -0.942002763559322 -0.950020806271186 -0.981696814067797 -0.913308404915254 -0.90911774620339 -0.987305924237288 -0.975217146101695 -0.977496658644068 -0.988467744576271 -0.976512148983051 -0.981742096440678 -0.973928780847458 -0.962156608305085 -0.957611278135593 -0.977611890338983 -0.945691366949153 -0.95328056220339
"62" "11" "WALKING_UPSTAIRS" 0.28607284 0.00648455427224074 -0.109863409277778 -0.659369709259259 -0.430134347467222 -0.387158169698148 0.0441150131481481 0.286987461092593 0.29333060537037 -0.885920608703704 -0.751111020185185 -0.769511206666667 0.0925674617296296 0.0366697473907407 -0.0110650995425926 -0.659571149703704 -0.595683076518518 -0.606121144222222 -0.02687014825 -0.0655040000351852 0.138865089203704 -0.73844275537037 -0.485263104666667 -0.618983296914815 -0.0808342565 -0.0499396366361111 -0.075410544112963 -0.726286198518518 -0.483852284833333 -0.739665292407407 -0.654460106987037 -0.471692703981481 -0.478025825624074 -0.662716425740741 -0.452127272333333 -0.39043524662963 -0.689929158666667 -0.621494124890741 -0.613929094033333 -0.658910264777778 -0.595525393211111 -0.599335735574074 -0.679326881851852 -0.514280166994444 -0.627081998759259 -0.75854732962963 -0.472849305740741 -0.651887182240741
"63" "11" "WALKING_DOWNSTAIRS" 0.248887397847826 -0.0518705799347826 -0.0971451905869565 -0.953262013913043 -0.929185897173913 -0.940212630434783 0.175589933478261 0.354720429782609 0.606774135434783 -0.934179593043478 -0.933680749782609 -0.945747599347826 0.0824291821615217 0.00646648172391304 -0.00490514964869565 -0.988111160434783 -0.984599338913044 -0.987908564130435 -0.0331240843043478 -0.0877956832826087 0.0735707388695652 -0.97388312826087 -0.966482764565217 -0.967262957826087 -0.095513924 -0.0394128247913043 -0.0479569642826087 -0.987102127391304 -0.987590813913043 -0.992559505217391 -0.96899893173913 -0.957035383608696 -0.96381431 -0.948390788913044 -0.921883881956522 -0.933359955869565 -0.988098347173913 -0.98504059326087 -0.98577559326087 -0.989215724565217 -0.985304895434783 -0.988674713043478 -0.974464244565217 -0.97670954826087 -0.973534520869565 -0.974174330652174 -0.96168951326087 -0.96871247
"64" "11" "SITTING" 0.262074236464151 -0.0288824684926415 -0.118745456450943 -0.429752053324528 -0.254552149496226 -0.195115442435849 0.884328179622642 -0.164039486716981 -0.293215517358491 -0.950431031886792 -0.936753400377358 -0.912749175660377 0.0559126398113208 0.0436585795830189 0.0251535093962264 -0.473014874018868 -0.486456480830189 -0.509408313760377 0.0411335115773585 -0.0929716174613208 0.016332761245283 -0.664339513396226 -0.425002297716981 -0.357776577581132 -0.0923873052264151 -0.0524705700264151 -0.0738662008867925 -0.645297738867925 -0.550943439943396 -0.653729925283019 -0.424439961613208 -0.317077564679245 -0.279645071877358 -0.433658392528302 -0.270752518838302 -0.215400278903208 -0.471524863567925 -0.483757048318868 -0.454506165396226 -0.524534706716981 -0.528103958584906 -0.5642416075 -0.567020053754717 -0.399750337641509 -0.417728774071698 -0.696533288301887 -0.447015355924528 -0.399360091724528
"65" "11" "STANDING" 0.285661362382979 -0.0198156696206383 -0.107040101787234 -0.0651376270021277 0.0588438909459574 0.195231298793617 0.911441894042553 -0.130810219531915 -0.192171934170213 -0.948359067446809 -0.94073157106383 -0.914428306595745 0.0800126953040425 0.0149742477531915 -0.0298197082446809 0.0393813645957447 -0.132511897602128 -0.0556548355917021 -0.0205886069021277 -0.0939038139255319 0.0651514422648936 -0.431569351276596 0.113406213765957 -0.139179086904255 -0.123664767504255 -0.0383564224042553 -0.059223303406383 -0.359616118723404 0.0530884771 -0.395230323191489 0.0529185381276596 0.0363790667255319 0.188750756687234 -0.118700432497872 0.00193451839446809 0.0961457873468085 0.0306487790170213 -0.130750720510638 0.040563549787234 -0.0507579951893617 -0.201553330723404 -0.154399297068085 -0.240033468425532 0.17918098852766 -0.127722050697872 -0.494277238978723 0.0579446581382979 -0.224650401787234
"66" "11" "LAYING" 0.272174115263158 -0.0162522137719298 -0.102105432912281 -0.876987321403509 -0.827792915221053 -0.817715921315789 0.87410850631579 -0.0885063985964912 -0.00607624175438596 -0.978560225964912 -0.973601934912281 -0.952142942631579 0.0822191266614035 0.0189158513324561 0.000675554001561404 -0.903392775789474 -0.895502921578947 -0.910106198947368 -0.0242516727438596 -0.0900326399122807 0.0812079590894737 -0.90932258754386 -0.87725279122807 -0.851362576578947 -0.107801277087719 -0.0433367059280702 -0.0591538811578947 -0.924264306140351 -0.919090249649123 -0.928376065087719 -0.888453759649123 -0.853508147596491 -0.853825249473684 -0.873130258035088 -0.825812740226316 -0.812865457473684 -0.904953626315789 -0.895687469122807 -0.900768894035088 -0.910696659649123 -0.903231842105263 -0.918048258245614 -0.89784985754386 -0.880241334561404 -0.868216829298246 -0.914304320877193 -0.87654987122807 -0.86032696254386
"67" "12" "WALKING" 0.26901347098 -0.0253886967414 -0.1266852121 -0.1105570368944 -0.01985549344 -0.180342120992 0.8447831648 -0.2614605518 -0.246593041788 -0.9484733392 -0.9395448642 -0.9044111922 0.04265735673 -0.01242640694 0.0055919327 -0.248457082724 -0.1874466074658 -0.46860630388 -0.08031397907 -0.0496808211154 0.094668703614 -0.26993160222 -0.364899111636 -0.22869706666 -0.072416498292 -0.055041894398 -0.0509337805644 -0.254703578942 -0.45971051692 -0.3182300004108 -0.16737313532 -0.0620417177 -0.2775447585 -0.089704491492 -0.06159634528 -0.197067370232 -0.29726529282 -0.248611704342 -0.45000818196 -0.2651650162 -0.1760632555 -0.48633081832 -0.13428559546 -0.36427902752 -0.156330404054 -0.32116493706 -0.37080956286 -0.33250200986
"68" "12" "WALKING_UPSTAIRS" 0.284043582692308 -0.0152468918534615 -0.121198551846154 -0.971760594807692 -0.909563131346154 -0.859242198442308 0.966214491346154 -0.0228393345230769 0.0258433755711538 -0.959716915769231 -0.947131061730769 -0.873454753653846 0.0677469312884615 0.0123750534517308 0.0158324263928846 -0.979642565576923 -0.968107925384615 -0.971384212307692 -0.0479586536888462 -0.0362752431442308 0.0298241044557692 -0.939640343269231 -0.943168318461538 -0.937455541538462 -0.0937852688346154 -0.0400332099230769 -0.0471469765961538 -0.9721117875 -0.979137945384615 -0.980032791538462 -0.971166975961538 -0.931301541923077 -0.906425989423077 -0.972245247692308 -0.904803376923077 -0.846962223269231 -0.979342675 -0.968063788269231 -0.967630364038462 -0.981970935 -0.97057751 -0.973839616923077 -0.940766420384615 -0.955031881730769 -0.947448045769231 -0.940625945384615 -0.937591554038462 -0.940259208846154
"69" "12" "WALKING_DOWNSTAIRS" 0.278337926956522 -0.01366983735 -0.0973065119782609 -0.86492162076087 -0.776060298695652 -0.807537496232609 0.945730843478261 -0.155278815456522 -0.0527960273043478 -0.979941567173913 -0.950470392173913 -0.921778019130435 0.0710133910434783 0.0156138552817391 -0.0132575908367391 -0.879125936391304 -0.848100043086957 -0.893622925217391 -0.042855472788913 -0.0651666175217391 0.097752791826087 -0.845512546630435 -0.844799718565217 -0.848105096521739 -0.0941217539891304 -0.0449719996956522 -0.0513953089782609 -0.845281840956522 -0.892964764782609 -0.879576827847826 -0.877956560347826 -0.808612697347826 -0.837615187891304 -0.860537128547826 -0.77434617176087 -0.807178318413043 -0.889867659565217 -0.86232401576087 -0.887650648695652 -0.878985538 -0.843135304191304 -0.8982765 -0.806731874586956 -0.845664872391304 -0.839390722847826 -0.858969471086957 -0.846671765021739 -0.865767773478261
"70" "12" "SITTING" 0.277689805098039 -0.0164892089078431 -0.11221201527451 -0.474946491764706 -0.225156876960784 -0.250350997745098 0.648993047647059 0.0527732811764706 -0.108137327098039 -0.981114830196078 -0.975331474705882 -0.951969167647059 0.0831524381843137 -0.0132278057843137 -0.0134699274058824 -0.435693378196078 -0.257857951856863 -0.429794375219608 -0.0211852364921569 -0.0756289043607843 0.0698011365392157 -0.589272968823529 -0.431968728235294 -0.488071408235294 -0.0982513255647059 -0.0301624747647059 -0.0591328550607843 -0.354928838980392 -0.413851204980392 -0.463815085515686 -0.435699212039216 -0.216165887117647 -0.304207231896078 -0.492501764509804 -0.279877478509804 -0.28315462393549 -0.458853327333333 -0.31799014062549 -0.404695078182353 -0.462306321252941 -0.242053474260784 -0.453246482705882 -0.403410839980392 -0.399843011019608 -0.43066059172549 -0.651502997254902 -0.458198258823529 -0.559550055098039
"71" "12" "STANDING" 0.250793763770492 -0.0135796664245902 -0.114358972229508 -0.937762657819672 -0.917951660885246 -0.934972049672131 -0.121472029836066 0.373051925103279 0.534712845754098 -0.906290819344262 -0.952219556393443 -0.951916760983607 0.0989168970819672 0.0128730668967213 -0.00718249189770492 -0.97247126852459 -0.950557221639344 -0.95891224704918 -0.00692374406557377 -0.140021536 0.157452020442623 -0.952636076065574 -0.941850348360656 -0.953857733770492 -0.113295830295082 -0.0351945374796721 -0.0635280818360656 -0.945593926393443 -0.967002951147541 -0.977861692622951 -0.946326216229508 -0.927715948360656 -0.942084502131148 -0.935067072840984 -0.918149327147541 -0.935860335901639 -0.973182672786885 -0.952144948852459 -0.954423617704918 -0.97421384557377 -0.952314892131148 -0.961961233606557 -0.936193960327869 -0.94709219704918 -0.951102565901639 -0.958327872786885 -0.939872803770492 -0.959147567540984
"72" "12" "LAYING" 0.272854834166667 -0.017290258238 -0.10467622745 0.00641590611 0.000495052016666668 -0.0167919312238333 0.914278587833333 -0.1717489999 -0.162255623335333 -0.961617976333333 -0.951060780333333 -0.939061988333333 0.109281625813333 0.005541356695 -0.03246879028 -0.0404948957733333 -0.0998117184166667 -0.206260076708 -0.096933005125 -0.0385092491583333 0.11691117265 -0.371936667616667 -0.204209570453333 -0.285782098863333 -0.0544144508533333 -0.073597262726 -0.0631192496633333 -0.204139850198333 -0.18642600253 -0.1963725061 -0.0092792601 -0.00306133275 -0.0739863200166667 0.0102917792816667 -0.0624572775166667 -0.071942442765 -0.0841528825216667 -0.162345247211667 -0.158518266466667 -0.0819182260051333 -0.0937863514816667 -0.252753517696667 -0.174031726761667 -0.14499484765 -0.15487317048 -0.439947987766667 -0.250809202933333 -0.404047006383333
"73" "13" "WALKING" 0.266977508035088 -0.0189716225473684 -0.110961847070175 -0.75664795222807 -0.72711901245614 -0.704764006526316 0.89201671754386 -0.088801655877193 -0.0482294774561403 -0.967287281052632 -0.949351383684211 -0.915405157192982 0.0809422808929825 -0.00640844965821053 -0.0202608920277193 -0.792640224561403 -0.812283108070175 -0.863428793859649 -0.0854667203508772 -0.0388615185596491 0.0919125990175439 -0.784337701052632 -0.844365819473684 -0.772451044789474 -0.0919978028754386 -0.0393321243403509 -0.0554440493157895 -0.852579106666667 -0.882337627192982 -0.871328540701754 -0.766918404912281 -0.750386634736842 -0.759689032982456 -0.753040068192982 -0.732439471754386 -0.699155825701754 -0.803872514912281 -0.818981397894737 -0.851011239473684 -0.799830849649123 -0.818070076140351 -0.874243090175439 -0.779899242982456 -0.840996073508772 -0.784042968070175 -0.788836273157895 -0.848204260877193 -0.789996282807018
"74" "13" "WALKING_UPSTAIRS" 0.273958988854545 -0.0182642922309091 -0.106598408945455 -0.846418863001818 -0.774822091272727 -0.831103890618182 -0.124493797272727 0.513283436 0.496330022145455 -0.948745472109091 -0.965724402363636 -0.958099271945455 0.0874951125636364 0.0188406563861818 -0.0194547889738182 -0.879436956818182 -0.828401657818182 -0.883378646545455 0.0110108765945455 -0.0831903252545454 0.102542173854545 -0.883352649090909 -0.868042624727273 -0.833618320181818 -0.126103390854545 -0.03363091462 -0.0566087156545455 -0.90713099 -0.913523887636364 -0.906357597454545 -0.876826422545455 -0.793263464727273 -0.860123477618182 -0.836861010436364 -0.780598291018182 -0.828465392381818 -0.894186450727273 -0.845097786727273 -0.883441838181818 -0.875824798981818 -0.822157499818182 -0.882921003818182 -0.865272567036364 -0.877222976 -0.842680141163636 -0.889483620909091 -0.864433085454545 -0.846055260309091
"75" "13" "WALKING_DOWNSTAIRS" 0.258581787553191 -0.0109597583948936 -0.103704521148936 -0.960249361276596 -0.921010503042553 -0.925367281489362 0.568872950212766 0.191388325744681 0.340958544446809 -0.938644483617021 -0.93901769687234 -0.94019912393617 0.081206521787234 0.0102523067012766 -0.00473076983 -0.974974967446809 -0.973415611914894 -0.9645242 -0.0272612571702128 -0.101863167114894 0.0914557195744681 -0.970597328510638 -0.957638245744681 -0.954354846595745 -0.0972885549574468 -0.0399010003404255 -0.052508307893617 -0.969130794255319 -0.974960007446809 -0.981019239148936 -0.96491493 -0.937988943404255 -0.942250885106383 -0.958807658085106 -0.917936983404255 -0.922396261489362 -0.974678881702128 -0.972969350212766 -0.960750079148936 -0.977779199574468 -0.97604029893617 -0.966907452553191 -0.961290520638298 -0.959544956595745 -0.95582852787234 -0.973772872553191 -0.957220944042553 -0.958137848723404
"76" "13" "SITTING" 0.27473823755102 -0.0233803295387755 -0.111850757816327 -0.168638923526531 0.234122912591837 0.0726063939163265 0.946459930816327 -0.225565352040816 0.00143699282002041 -0.957646991020408 -0.951227534897959 -0.916078891428571 0.0905905320816326 0.00485100523877551 -0.0123622632897959 -0.12842880422449 0.136668979714286 -0.196546491836735 0.0399752406012245 -0.12301821937551 0.0663694284020408 -0.338417819942857 -0.0199280174591837 -0.237877860959184 -0.113950121978082 -0.0393342831346939 -0.0543010467118367 -0.140983064016327 -0.143077317880408 -0.332312016428571 -0.151121512959184 0.219785307416327 0.00591956931367347 -0.177733460128571 0.16226344122449 0.0187023014979592 -0.154154231897959 0.0650275219414286 -0.125185917256735 -0.18176692672449 0.138242110763265 -0.267388928204082 -0.156450198673469 0.0338282622571429 -0.160617667116327 -0.397815644979592 -0.0663088871020408 -0.337438960906122
"77" "13" "STANDING" 0.269380249649123 -0.0201513345033333 -0.103813455754386 -0.548338298684211 -0.28578228954386 -0.605292004614035 0.287254277368421 0.116411874280702 0.358524161656544 -0.942531344824561 -0.958148959649123 -0.947705472631579 0.0667938632631579 0.00747054334912281 -0.0177227960012281 -0.580507326161404 -0.359689314947368 -0.720776990350877 -0.00678274163140351 -0.0972946673978947 0.117170744166491 -0.532910414385965 -0.546857403782456 -0.597850929473684 -0.107975452354386 -0.0299046038350877 -0.073316428245614 -0.546882569491228 -0.682526454385965 -0.693468310877193 -0.551260951829825 -0.307110960263158 -0.623721631824561 -0.548631758842105 -0.320269254491228 -0.627152008722807 -0.593891589245614 -0.426589982287719 -0.698343030105263 -0.604648721263158 -0.330663930782456 -0.741632332280702 -0.464445900522807 -0.582479653157895 -0.593014429268947 -0.55663907145614 -0.531171367166667 -0.637291669649123
"78" "13" "LAYING" 0.277840265645161 -0.0216105084145161 -0.112198594351613 -0.31694444466129 -0.263735274798387 -0.369926692645161 0.942515515322581 -0.155616886715484 -0.0689241156225806 -0.960173192096774 -0.939956350483871 -0.880632558709677 0.0865973667580645 0.000705949474193548 -0.0152122741967742 -0.351535427302419 -0.409842432833871 -0.611042880403226 -0.0516848035693548 -0.0476018882875806 0.0719671599517742 -0.540802760241936 -0.467497372548387 -0.489036798227419 -0.0684626381451613 -0.0422910677530645 -0.0739956447129032 -0.575875554208064 -0.564599738370968 -0.570064037629032 -0.325313778417742 -0.279534889290323 -0.432328758472581 -0.31495502616129 -0.303052529370968 -0.390061138612903 -0.382132476308065 -0.429472460874194 -0.568652435306452 -0.378995802670968 -0.429775217274194 -0.653103488935484 -0.475047953919355 -0.451498040474194 -0.442839533541936 -0.564080163596774 -0.484412502322581 -0.555820159032258
"79" "14" "WALKING" 0.287871137457627 -0.0202412914089831 -0.114656111830508 -0.438583521813559 -0.246992232022034 -0.448331544067797 0.945550362033898 -0.142351513389831 0.144666075389831 -0.95621510779661 -0.931853917457627 -0.88553191220339 0.0958071521525424 -0.0112820765998305 -0.000750703183050846 -0.630735508644068 -0.544423464067797 -0.780201923559322 0.00973634741694915 -0.0904413581776271 0.101351519093729 -0.417721626745763 -0.545402746779661 -0.587987550169492 -0.113088854776271 -0.0259022172842373 -0.0480118343461017 -0.584927327627119 -0.834504798813559 -0.700707081864407 -0.52178450220339 -0.358681979220339 -0.596637236779661 -0.410051082054237 -0.242308485267797 -0.419752722389831 -0.645529272372881 -0.575347173898305 -0.761220767118644 -0.649121258813559 -0.541506386033898 -0.79811051779661 -0.391486763525424 -0.662367305423729 -0.563971723728814 -0.433068670423729 -0.490504300677966 -0.634510944067797
"80" "14" "WALKING_UPSTAIRS" 0.279657229074074 -0.0179249580166667 -0.113806996518519 -0.866692379074074 -0.756467898722222 -0.801936268703704 0.960149718333333 -0.0866970125925926 0.037056847892037 -0.987345353703704 -0.952446466851852 -0.950382998888889 0.0812711051666667 0.00218384148925926 -0.0134232876694444 -0.902886192962963 -0.880150142592593 -0.937336806111111 -0.0217852399592593 -0.0848894373111111 0.0886879617222222 -0.871099672777778 -0.843250269814815 -0.864181573703704 -0.100602255759259 -0.0365743332592593 -0.0501738589151852 -0.905963533518519 -0.947140677592593 -0.921296341666667 -0.874444860925926 -0.798419592407407 -0.866271547407407 -0.864074116666667 -0.751617974740741 -0.786345823333333 -0.902813874814815 -0.882740853703704 -0.929239515 -0.912112330925926 -0.885932966851852 -0.944324792777778 -0.856827716666667 -0.890589211111111 -0.874114597037037 -0.87660185462963 -0.821604277222222 -0.873624940555556
"81" "14" "WALKING_DOWNSTAIRS" 0.271818119333333 -0.0231535583555556 -0.107806526111111 -0.715377308888889 -0.587745008244444 -0.645966284888889 0.954986270888889 -0.190440242266667 0.0384092796333333 -0.981056930888889 -0.965491002222222 -0.946361424888889 0.0826717074888889 0.00961083215377778 -0.00558695638044444 -0.814828083111111 -0.772324496666667 -0.890767793333333 0.0422638398 -0.0998955022666667 0.0811778866088889 -0.708544083977778 -0.703815764444444 -0.749674515777778 -0.116159526377778 -0.0492253691333333 -0.0630970794222222 -0.805553176666667 -0.907783559555556 -0.851155636666667 -0.748797115555556 -0.649173658511111 -0.769184452 -0.703714044 -0.584179147028889 -0.616164004066667 -0.818046555555555 -0.786860807777778 -0.881077827555556 -0.828656276666667 -0.77186543 -0.899019603777778 -0.693300203977778 -0.79440664 -0.759388257111111 -0.716435285333333 -0.662250676 -0.769642964888889
"82" "14" "SITTING" 0.269099474977778 -0.0182037140938889 -0.102333675037037 -0.62263667462963 -0.421834263374074 -0.51225697462963 0.468414938148148 0.257931416388889 0.266684967074074 -0.940179955 -0.924145984074074 -0.753467881462963 0.0707017558703704 0.0139457130148148 -0.0202924598092593 -0.71745893962963 -0.607535582777778 -0.796323131481481 0.00411446200185185 -0.0790615866962963 0.108839719222222 -0.564939442222222 -0.710420896666667 -0.650440625740741 -0.123535648537037 -0.0448942826203704 -0.0586077866925926 -0.674050366666667 -0.874919628148148 -0.760838947962963 -0.672480412037037 -0.483898367407407 -0.622026971666667 -0.605418732592593 -0.429006741924074 -0.49673666997963 -0.732434123888889 -0.632341639259259 -0.782844564074074 -0.72737235537037 -0.607520201666667 -0.808764771666667 -0.544325451777778 -0.774568501851852 -0.642154460740741 -0.576418132037037 -0.679704505740741 -0.685837898148148
